,strategy,gov_policy,n_cases,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
108,S3,test_based_TTI,50000,1.4064965784164354,3.6803551609322973,146.808,22.3776,86.0736,2478.7008,87.54239999999999,27.393600000000003,22.185832236299596,4.507477550855869
109,S3,test_based_TTI,50000,1.409815317633172,3.6674980047885075,151.2576,23.5944,86.9136,2543.3952,88.2312,27.3168,22.37544570060073,4.6221813139076104
110,S3,test_based_TTI_test_contacts,10000,1.4339523604575348,3.6117290192113245,139.488,20.520000000000003,198.22799999999998,1050.384,85.72800000000001,25.176,21.977966547732397,4.537740224447501
111,S3,test_based_TTI_test_contacts,10000,1.3476014570501684,3.544153922052294,149.736,21.348,203.796,1070.28,86.208,25.259999999999998,23.932363151939455,4.236579006772203
112,S3,test_based_TTI_test_contacts,20000,1.4306006556235433,3.5868248359414436,131.82,19.272,190.29,999.96,85.266,25.914,21.284239146460894,4.059522068056274
113,S3,test_based_TTI_test_contacts,20000,1.4361840612855161,3.616156547917712,135.042,18.09,192.744,1009.14,86.484,26.316,21.40790221061645,4.412319779679153
114,S3,test_based_TTI_test_contacts,30000,1.3815175284437207,3.666218938885158,145.744,19.244,201.512,1045.776,87.344,27.424,22.56669553597056,4.440030866386259
115,S3,test_based_TTI_test_contacts,30000,1.4180652008786199,3.6515806988352746,141.67600000000002,22.419999999999998,197.816,1036.664,87.784,27.764,21.480696942609924,4.4490156282681514
116,S3,test_based_TTI_test_contacts,40000,1.4372538837248738,3.6390005022601706,143.256,22.236,199.917,1033.422,86.943,26.502,21.369112858985435,4.733017351059973
117,S3,test_based_TTI_test_contacts,40000,1.402683787638148,3.629203539823009,145.38,18.633,200.71200000000002,1037.178,86.121,26.985,21.27976171840495,4.5705520009418725
118,S3,test_based_TTI_test_contacts,50000,1.4048674435277677,3.63205574912892,143.04240000000001,20.7624,199.0752,1037.1168,87.5616,26.800800000000002,22.449541753725654,4.442713917707053
119,S3,test_based_TTI_test_contacts,50000,1.3964083623940842,3.5377976190476192,143.0208,20.714399999999998,198.6696,1038.3984,85.5864,25.4952,21.664709250215846,4.644579646746602
120,S4,no_TTI,10000,1.210699548047429,3.811770428015564,0.0,0.0,0.0,834.456,94.044,45.684,18.48962075057382,-7.993605777301126e-18
121,S4,no_TTI,10000,1.1911485653312546,3.5387673956262424,0.0,0.0,0.0,784.9200000000001,85.44,40.74,15.940909038642193,5.3290705182007515e-18
122,S4,no_TTI,20000,1.154700615185214,3.5349421820010054,0.0,0.0,0.0,803.208,84.372,40.38,16.431605716759304,9.992007221626408e-18
123,S4,no_TTI,20000,1.1306717486456113,3.519568489713999,0.0,0.0,0.0,776.244,84.174,42.498000000000005,14.634854459391553,-8.659739592076221e-18
124,S4,no_TTI,30000,1.1459782340122708,3.6151025170861812,0.0,0.0,0.0,812.232,86.748,42.524,16.72510629664159,-7.105427357601002e-18
125,S4,no_TTI,30000,1.1813288893199256,3.6149501661129566,0.0,0.0,0.0,814.48,87.048,41.964,16.637600345176253,3.375077994860476e-17
126,S4,no_TTI,40000,1.1399080519979798,3.670013806953684,0.0,0.0,0.0,809.538,87.717,43.968,16.50405764919632,-8.659739592076221e-18
127,S4,no_TTI,40000,1.1343882521024522,3.6960513078470827,0.0,0.0,0.0,814.332,88.173,44.538,16.573033857843928,1.199040866595169e-17
128,S4,no_TTI,50000,1.178708104496664,3.6558244342118154,0.0,0.0,0.0,806.9183999999999,89.556,44.0376,16.64382330576613,-1.2256862191861728e-17
129,S4,no_TTI,50000,1.1932048964368736,3.7798451171678566,0.0,0.0,0.0,809.3471999999999,90.1992,45.612,16.113512915347616,-7.993605777301127e-19
130,S4,symptom_based_TTI,10000,0.952813008654673,3.2256253190403266,871.164,125.556,86.02799999999999,3019.512,75.828,36.708,13.326990354930977,3.394281437614989
131,S4,symptom_based_TTI,10000,1.0190602316824569,3.5944090240313877,900.1800000000001,128.66400000000002,85.452,3367.656,87.948,41.040000000000006,17.439731933660628,4.533902317533042
132,S4,symptom_based_TTI,20000,1.006126064576224,3.6507976071784647,907.8299999999999,121.83,86.03399999999999,3228.8759999999997,87.88199999999999,43.5,15.993794081109225,4.168739292411865
133,S4,symptom_based_TTI,20000,0.9781036393648483,3.566585956416465,911.178,126.38399999999999,85.794,3297.888,88.38000000000001,43.182,16.958879168524785,4.0017126480142515
134,S4,symptom_based_TTI,30000,1.0132829632220934,3.5946843853820596,884.952,122.08000000000001,86.17599999999999,3247.64,86.56,41.6,16.49762855819842,4.062517687413597
135,S4,symptom_based_TTI,30000,1.0455509174860274,3.676152438009652,919.044,122.876,86.688,3273.608,88.36,42.752,16.534916392389867,3.942221754916018
136,S4,symptom_based_TTI,40000,0.9824038688144354,3.6923364485981307,895.611,122.95499999999998,86.10600000000001,3203.454,88.893,44.568,16.814185367669086,3.859441490623405
137,S4,symptom_based_TTI,40000,1.0119639121881356,3.7062681296506494,914.139,126.38399999999999,86.892,3219.906,88.161,44.16,16.16297398124756,3.7664404395333135
138,S4,symptom_based_TTI,50000,1.001884447376563,3.627029180360522,889.7592,123.07680000000002,86.3904,3189.408,87.4056,42.78,16.65122207717071,3.8305657561699578
139,S4,symptom_based_TTI,50000,1.020065704482745,3.615314401622718,900.5904,124.9128,86.5128,3244.7088,85.5528,41.757600000000004,15.61044624425577,4.045918924864579
140,S4,test_based_TTI,10000,1.093958244096823,3.7297019527235356,98.568,11.904,86.904,1907.28,87.096,43.128,15.51757441653934,2.904312667311647
141,S4,test_based_TTI,10000,1.03839402590499,3.7143561914158854,101.77199999999999,12.491999999999999,85.284,1947.5520000000001,90.348,44.124,17.671800482678794,3.2943032312082368
142,S4,test_based_TTI,20000,1.0361538680150797,3.729035507428859,97.494,13.152000000000001,86.10600000000001,1913.3760000000002,88.848,44.454,16.830430534122968,2.8761674065496843
143,S4,test_based_TTI,20000,1.0691072562498953,3.6578619486668327,100.926,11.982,85.848,1940.3519999999999,88.074,42.971999999999994,16.19467208956311,3.165363394451866
144,S4,test_based_TTI,30000,1.0006021673755043,3.5705872730247012,104.064,16.764,86.372,1999.7839999999999,87.308,41.864,17.614501049644506,3.362774753689667
145,S4,test_based_TTI,30000,1.0079628851593248,3.6357859531772574,99.164,13.404,85.672,1932.688,86.968,42.096000000000004,17.560827821180347,3.2006999658086253
146,S4,test_based_TTI,40000,1.0350290222717742,3.6784179934293655,97.764,12.558000000000002,86.553,1900.17,87.333,43.236000000000004,16.53370124319788,2.9896397100257133
147,S4,test_based_TTI,40000,1.0151392624507634,3.6174863387978142,105.58800000000001,14.334,87.114,2010.384,87.384,42.726,16.916707855496476,3.2195881207429684
148,S4,test_based_TTI,50000,1.0160299552482053,3.6262646499048383,94.35119999999999,13.1928,86.7072,1890.7968,86.8824,42.5928,16.773540165933216,3.172794930284085
149,S4,test_based_TTI,50000,1.0489997558214512,3.622429531547798,104.4264,15.5136,86.5104,1996.5408,86.6688,41.8416,16.351200961413674,3.3780504807047116
150,S4,test_based_TTI_test_contacts,10000,1.0373856235329582,3.7132094424912103,102.264,15.996,167.976,979.8240000000001,88.716,45.708,14.97260141086194,3.250181271688654
151,S4,test_based_TTI_test_contacts,10000,1.0541167759956724,3.577721518987342,107.556,13.056,171.072,975.2159999999999,84.792,39.78,16.36142772957317,3.6680046793294183
152,S4,test_based_TTI_test_contacts,20000,1.0650655726992577,3.6299748110831236,105.31800000000001,16.608,169.36200000000002,968.088,86.46600000000001,40.854,16.83803444263836,3.4041036156652424
153,S4,test_based_TTI_test_contacts,20000,1.0021107575051327,3.6533366658335416,98.208,13.488,163.75799999999998,984.216,87.702,43.434,17.109201359575856,3.102127795755848
154,S4,test_based_TTI_test_contacts,30000,1.0171752023036775,3.5191496541251897,99.616,15.472000000000001,164.512,960.9359999999999,83.432,40.296,15.87663080186436,3.1441795019200756
155,S4,test_based_TTI_test_contacts,30000,1.0221727114508232,3.691647408385606,106.572,14.899999999999999,170.892,996.76,89.456,44.948,16.17843835397247,3.5602725021512285
156,S4,test_based_TTI_test_contacts,40000,1.0248739234136552,3.61630665501311,105.225,14.825999999999999,169.596,971.9939999999999,86.88900000000001,42.642,16.383448307582164,3.238905934558054
157,S4,test_based_TTI_test_contacts,40000,1.0039529177190218,3.672090112640801,98.715,13.269,163.95,964.3500000000001,88.02000000000001,44.157,16.75070065914274,3.0475479031323833
158,S4,test_based_TTI_test_contacts,50000,1.015486793139903,3.572676169443887,104.43599999999999,12.7272,168.82319999999999,977.1071999999999,85.4184,41.2992,16.606862200814614,3.2332671593621685
159,S4,test_based_TTI_test_contacts,50000,1.0562529033332577,3.6690495368505838,97.6752,13.2504,163.1088,963.6432,87.4584,42.4872,16.703609800435395,3.089900993390509
160,S5,no_TTI,10000,0.7765242648873204,3.663509471585244,0.0,0.0,0.0,829.3199999999999,88.188,57.888,11.607507895632423,7.993605777301126e-18
161,S5,no_TTI,10000,0.787719382119536,3.6696940726577436,0.0,0.0,0.0,817.128,92.12400000000001,60.419999999999995,11.929092631271162,-1.199040866595169e-17
162,S5,no_TTI,20000,0.7849456027546863,3.601966873706004,0.0,0.0,0.0,798.456,83.508,54.504,10.805821145735337,1.199040866595169e-17
163,S5,no_TTI,20000,0.8092480986482822,3.549901185770751,0.0,0.0,0.0,794.856,86.22,54.744,11.820982180030507,-2.997602166487922e-17
164,S5,no_TTI,30000,0.7881059307886685,3.6191919191919193,0.0,0.0,0.0,806.176,85.992,55.431999999999995,11.834603084461236,1.687538997430238e-17
